text,category
"catatan chef: Ketchup telah lewat expired date 3 hari in cooler cabinet, wajib segera dibuang sesuai SOP",EXPIRED
Kulit kentang mengalami bagian tak terpakai dari prep saat pada cutting board. Harus direject oleh kitchen manager,PREP_WASTE
Kulit kentang sisa trimming yang banyak di sink area - direject oleh kitchen manager,PREP_WASTE
"laporan staff shift: Daging sapi cincang berubah warna kehijauan di counter prep station, harus dibuatkan waste log entry",SPOILED
Batang asparagus mengalami over-trimmed during prep saat di sink area. Harus harus dibuatkan waste log entry,PREP_WASTE
"inspeksi menemukan Salad Caesar tersentuh paper towel kotor at garnish station, wajib segera dibuang sesuai SOP",CONTAMINATED
Ikan cod fillet kondisi keras sekali terlalu overdone grilled on BBQ disposal required immediately.,OVERCOOKED
" Salad Caesar terkontaminasi hair di service counter, noted dalam daily waste report",CONTAMINATED
Rice bowl kondisi tersentuh oleh hands bare during food assembly noted dalam daily waste report.,CONTAMINATED
Sayuran brokoli kondisi kekuatan tekstur berubah keras grilled on BBQ wajib segera dibuang sesuai SOP.,OVERCOOKED
Ayam grilled keras sekali terlalu overdone dari deep fryer - direject oleh kitchen manager,OVERCOOKED
Laporan: Daging sapi cincang ditemukan berlendir keputihan di di rak pantry. noted dalam daily waste report,SPOILED
Sandwich club tercampur cleaning chemical spray di service counter - direject oleh kitchen manager,CONTAMINATED
"kondisi aktual: Ketchup telah lewat expired date 3 hari di dry goods shelf, direject oleh kitchen manager",EXPIRED
Ikan cod fillet kondisi kekuatan tekstur berubah keras dari deep fryer disposal required immediately.,OVERCOOKED
Steak sapi ribeye terlalu gosong kecoklatan grilled on BBQ - disposal required immediately,OVERCOOKED
Batang seledri kondisi terbuang saat pemotongan pada cutting board harus dibuatkan waste log entry.,PREP_WASTE
Rice pilaf kering berlebihan terlalu hard dari kompor main stove - wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Steak sapi ribeye ditemukan hangus kehitaman di grilled on BBQ. harus dibuatkan waste log entry,OVERCOOKED
"kondisi aktual: Soup tomato terkontaminasi hair during food assembly, wajib segera dibuang sesuai SOP",CONTAMINATED
Sandwich club jatuh ke lantai langsung at garnish station - harus dibuatkan waste log entry,CONTAMINATED
"laporan staff shift: Salad Caesar tersentuh oleh hands bare di plating area, direject oleh kitchen manager",CONTAMINATED
Potongan wortel kondisi terbuang saat pemotongan di sink area harus dibuatkan waste log entry.,PREP_WASTE
Grilled chicken breast mengalami tidak terjual hari ini saat end of dinner service. Harus direject oleh kitchen manager,SURPLUS
Ranting parsley mengalami over-trimmed during prep saat di prep station. Harus noted dalam daily waste report,PREP_WASTE
Kulit kentang excessive peeling waste di prep station - direject oleh kitchen manager,PREP_WASTE
Batang seledri over-trimmed during prep during vegetable prep - wajib segera dibuang sesuai SOP,PREP_WASTE
Laporan: Minyak zaitun ditemukan expired date hari ini di di refrigerated section. noted dalam daily waste report,EXPIRED
"inspeksi menemukan Tahu segar berubah warna kehijauan di rak pantry, noted dalam daily waste report",SPOILED
Daging sapi cincang berubah warna kehijauan di rak pantry - harus dibuatkan waste log entry,SPOILED
"laporan staff shift: Susu cream sudah melewati MHD 2 minggu di refrigerated section, noted dalam daily waste report",EXPIRED
Susu cream mengalami telah lewat expired date 3 hari saat pada cold storage rack. Harus disposal required immediately,EXPIRED
Daging sapi cincang mengalami berubah warna kehijauan saat di dry storage. Harus disposal required immediately,SPOILED
Sayuran brokoli mengalami keras sekali terlalu overdone saat setelah oven baking. Harus disposal required immediately,OVERCOOKED
Chicken stock mengalami tidak terjual hari ini saat in holding warmer. Harus noted dalam daily waste report,SURPLUS
Noodle dish kondisi tersentuh oleh hands bare di service counter direject oleh kitchen manager.,CONTAMINATED
"laporan staff shift: Sandwich club jatuh ke lantai langsung at garnish station, direject oleh kitchen manager",CONTAMINATED
Laporan: Susu cream ditemukan expired date terlampaui di di refrigerated section. direject oleh kitchen manager,EXPIRED
Ayam segar berlendir kekuningan di chiller utama - harus dibuatkan waste log entry,SPOILED
Ranting parsley kondisi excessive peeling waste di sink area direject oleh kitchen manager.,PREP_WASTE
Salad Caesar kondisi tercampur cleaning chemical spray di service counter noted dalam daily waste report.,CONTAMINATED
Portion rice mengalami tidak terjual hari ini saat prepped but unserved. Harus noted dalam daily waste report,SURPLUS
Ikan salmon mengalami berbau busuk tidak sedap saat di chiller utama. Harus harus dibuatkan waste log entry,SPOILED
Ayam segar kondisi berbau busuk tidak sedap di dry storage direject oleh kitchen manager.,SPOILED
Salad Caesar kondisi tersentuh oleh hands bare di service counter noted dalam daily waste report.,CONTAMINATED
Ranting parsley mengalami sisa trimming yang banyak saat di prep station. Harus disposal required immediately,PREP_WASTE
Laporan: Grilled chicken breast ditemukan leftover setelah shift di prepped but unserved. noted dalam daily waste report,SURPLUS
Sandwich club tercampur cleaning chemical spray during food assembly - harus dibuatkan waste log entry,CONTAMINATED
Laporan: Rice pilaf ditemukan kering berlebihan terlalu hard di dari deep fryer. wajib segera dibuang sesuai SOP,OVERCOOKED
"laporan staff shift: Sandwich club tersentuh oleh hands bare di plating area, noted dalam daily waste report",CONTAMINATED
Potongan wortel mengalami over-trimmed during prep saat di sink area. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
Daging sapi cincang berjamur hijau kebiruan di chiller utama - direject oleh kitchen manager,SPOILED
Kentang goreng mengalami kering berlebihan terlalu hard saat grilled on BBQ. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
Laporan: Keju cheddar ditemukan telah lewat expired date 3 hari di di dry goods shelf. wajib segera dibuang sesuai SOP,EXPIRED
Laporan: Batang asparagus ditemukan over-trimmed during prep di during vegetable prep. direject oleh kitchen manager,PREP_WASTE
Potongan wortel kondisi terbuang saat pemotongan di prep station wajib segera dibuang sesuai SOP.,PREP_WASTE
Chicken stock leftover setelah shift end of dinner service - harus dibuatkan waste log entry,SURPLUS
"kondisi aktual: Ranting parsley sisa trimming yang banyak during vegetable prep, noted dalam daily waste report",PREP_WASTE
Ketchup mengalami expired date hari ini saat in cooler cabinet. Harus disposal required immediately,EXPIRED
"laporan staff shift: Kentang goreng kering berlebihan terlalu hard dari kompor main stove, noted dalam daily waste report",OVERCOOKED
Batang seledri terbuang saat pemotongan during vegetable prep - disposal required immediately,PREP_WASTE
"inspeksi menemukan Noodle dish tercampur cleaning chemical spray during food assembly, harus dibuatkan waste log entry",CONTAMINATED
Potongan wortel kondisi terbuang saat pemotongan di prep station harus dibuatkan waste log entry.,PREP_WASTE
Tahu segar mengalami berubah warna kehijauan saat dalam freezer. Harus wajib segera dibuang sesuai SOP,SPOILED
Mayonaise kondisi expired date hari ini in cooler cabinet wajib segera dibuang sesuai SOP.,EXPIRED
Fresh fruit salad mengalami leftover setelah shift saat end of dinner service. Harus disposal required immediately,SURPLUS
Ikan cod fillet kondisi keras sekali terlalu overdone dari kompor main stove noted dalam daily waste report.,OVERCOOKED
Batang asparagus kondisi sisa trimming yang banyak di sink area wajib segera dibuang sesuai SOP.,PREP_WASTE
"inspeksi menemukan Chicken stock leftover setelah shift prepped but unserved, disposal required immediately",SURPLUS
"kondisi aktual: Daging sapi cincang berlendir keputihan dalam freezer, disposal required immediately",SPOILED
Laporan: Kulit kentang ditemukan over-trimmed during prep di during vegetable prep. disposal required immediately,PREP_WASTE
Steamed broccoli kondisi tidak terjual hari ini in holding warmer noted dalam daily waste report.,SURPLUS
Chicken stock kondisi over-prepared untuk service after lunch rush noted dalam daily waste report.,SURPLUS
Potongan wortel over-trimmed during prep di prep station - harus dibuatkan waste log entry,PREP_WASTE
Mayonaise mengalami terlewat 1 minggu dari expiry saat in cooler cabinet. Harus disposal required immediately,EXPIRED
Ayam segar kondisi berlendir keputihan di chiller utama wajib segera dibuang sesuai SOP.,SPOILED
Susu cream sudah melewati MHD 2 minggu in cooler cabinet - disposal required immediately,EXPIRED
Telur ayam mengalami berjamur hijau kebiruan saat dalam freezer. Harus wajib segera dibuang sesuai SOP,SPOILED
Ikan cod fillet mengalami terlalu gosong kecoklatan saat setelah oven baking. Harus noted dalam daily waste report,OVERCOOKED
"catatan chef: Ayam grilled hangus kehitaman grilled on BBQ, wajib segera dibuang sesuai SOP",OVERCOOKED
"laporan staff shift: Kulit kentang excessive peeling waste during vegetable prep, disposal required immediately",PREP_WASTE
" Sandwich club tersentuh oleh hands bare di service counter, disposal required immediately",CONTAMINATED
Laporan: Chicken stock ditemukan tidak terjual hari ini di end of dinner service. noted dalam daily waste report,SURPLUS
Batang seledri bagian tak terpakai dari prep pada cutting board - harus dibuatkan waste log entry,PREP_WASTE
Laporan: Kulit kentang ditemukan terbuang saat pemotongan di pada cutting board. harus dibuatkan waste log entry,PREP_WASTE
Laporan: Ayam segar ditemukan berlendir kekuningan di di chiller utama. noted dalam daily waste report,SPOILED
Laporan: Batang seledri ditemukan terbuang saat pemotongan di pada cutting board. wajib segera dibuang sesuai SOP,PREP_WASTE
Laporan: Rice bowl ditemukan tersentuh oleh hands bare di di plating area. disposal required immediately,CONTAMINATED
"inspeksi menemukan Ayam segar berbau busuk tidak sedap di counter prep station, wajib segera dibuang sesuai SOP",SPOILED
Ketchup mengalami expired date terlampaui saat di refrigerated section. Harus disposal required immediately,EXPIRED
Portion rice excess production batch end of dinner service - noted dalam daily waste report,SURPLUS
Rice pilaf hangus kehitaman grilled on BBQ - direject oleh kitchen manager,OVERCOOKED
" Minyak zaitun expired date hari ini di dry goods shelf, harus dibuatkan waste log entry",EXPIRED
Steak sapi ribeye kondisi keras sekali terlalu overdone dari deep fryer disposal required immediately.,OVERCOOKED
Potongan wortel mengalami over-trimmed during prep saat during vegetable prep. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
" Chicken stock leftover setelah shift prepped but unserved, disposal required immediately",SURPLUS
Kulit kentang kondisi over-trimmed during prep during vegetable prep disposal required immediately.,PREP_WASTE
" Salad Caesar jatuh ke lantai langsung during food assembly, harus dibuatkan waste log entry",CONTAMINATED
Soup tomato tersentuh paper towel kotor at garnish station - wajib segera dibuang sesuai SOP,CONTAMINATED
Chicken stock kondisi over-prepared untuk service prepped but unserved direject oleh kitchen manager.,SURPLUS
Chicken stock mengalami tidak terjual hari ini saat in holding warmer. Harus noted dalam daily waste report,SURPLUS
Saus tiram kondisi terlewat 1 minggu dari expiry di dry goods shelf direject oleh kitchen manager.,EXPIRED
Daging sapi cincang berlendir kekuningan di chiller utama - direject oleh kitchen manager,SPOILED
Saus tiram mengalami expired date terlampaui saat di dry goods shelf. Harus disposal required immediately,EXPIRED
Laporan: Rice bowl ditemukan jatuh ke lantai langsung di during food assembly. direject oleh kitchen manager,CONTAMINATED
Chicken stock kondisi leftover setelah shift in holding warmer noted dalam daily waste report.,SURPLUS
Laporan: Mayonaise ditemukan sudah melewati MHD 2 minggu di di refrigerated section. noted dalam daily waste report,EXPIRED
Saus tiram expired date terlampaui in cooler cabinet - direject oleh kitchen manager,EXPIRED
Laporan: Susu cream ditemukan expired date hari ini di in cooler cabinet. wajib segera dibuang sesuai SOP,EXPIRED
"catatan chef: Ayam segar berlendir kekuningan di dry storage, disposal required immediately",SPOILED
Kentang goreng keras sekali terlalu overdone grilled on BBQ - disposal required immediately,OVERCOOKED
Rice bowl kondisi tersentuh paper towel kotor during food assembly noted dalam daily waste report.,CONTAMINATED
Laporan: Steamed broccoli ditemukan excess production batch di end of dinner service. noted dalam daily waste report,SURPLUS
"kondisi aktual: Sayuran brokoli kekuatan tekstur berubah keras setelah oven baking, noted dalam daily waste report",OVERCOOKED
Laporan: Grilled chicken breast ditemukan leftover setelah shift di after lunch rush. direject oleh kitchen manager,SURPLUS
Telur ayam berbau busuk tidak sedap di dry storage - noted dalam daily waste report,SPOILED
Steak sapi ribeye kondisi hangus kehitaman setelah oven baking harus dibuatkan waste log entry.,OVERCOOKED
Ayam grilled kering berlebihan terlalu hard setelah oven baking - harus dibuatkan waste log entry,OVERCOOKED
"inspeksi menemukan Ayam grilled terlalu gosong kecoklatan grilled on BBQ, wajib segera dibuang sesuai SOP",OVERCOOKED
"catatan chef: Fresh fruit salad over-prepared untuk service after lunch rush, harus dibuatkan waste log entry",SURPLUS
Laporan: Ranting parsley ditemukan bagian tak terpakai dari prep di during vegetable prep. direject oleh kitchen manager,PREP_WASTE
"catatan chef: Steamed broccoli tidak terjual hari ini after lunch rush, noted dalam daily waste report",SURPLUS
Laporan: Sayuran brokoli ditemukan hangus kehitaman di grilled on BBQ. wajib segera dibuang sesuai SOP,OVERCOOKED
"laporan staff shift: Telur ayam berubah warna kehijauan di dry storage, disposal required immediately",SPOILED
Laporan: Ikan cod fillet ditemukan terlalu gosong kecoklatan di setelah oven baking. noted dalam daily waste report,OVERCOOKED
