image_id,category,skin_type,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lighting_condition,description,hygiene_note
SKIN_FACE_0005,FACE,FAIR_1,248.0,225.0,206.0,3.254724612414732,2.8186905507947495,1.9504580228561752,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0332,FACE,FAIR_1,252.0,223.0,200.0,3.480487461444,3.1523811485563877,2.175610963567312,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0244,HAND,FAIR_1,244.0,235.0,208.0,7.3401321319982795,8.149595981298695,5.2426736816230415,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0067,FACE,FAIR_1,249.0,233.0,210.0,3.3382147804533133,2.7380058015942943,2.305675146915465,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0376,FACE,FAIR_1,255.0,233.0,209.0,2.1122705348721214,2.2667760957665406,2.0923216616192097,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0063,FACE,FAIR_1,248.0,235.0,212.0,4.592058275786385,2.7299626755430046,1.9929944261287276,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0187,FACE,FAIR_2,244.0,216.0,210.0,3.147582092319607,3.1089744774243457,2.5247202979662453,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0190,HAND,FAIR_2,227.0,213.0,203.0,7.879628237408809,7.992384478378411,4.931525745422499,BRIGHT,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0283,FACE,FAIR_3,226.0,209.0,197.0,3.994224251719377,2.4277512535603547,2.3222830238574743,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0200,FACE,FAIR_3,228.0,203.0,192.0,3.476364049167233,2.6192657073123793,2.3526036933891286,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0476,HAND,FAIR_2,240.0,224.0,192.0,7.201091987300059,5.956417779542656,5.215021961358345,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0182,FACE,FAIR_3,229.0,212.0,188.0,3.123100663280004,3.206912932180876,2.1903862781584604,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0011,FACE,FAIR_2,246.0,224.0,201.0,3.4442267024446216,2.307630486634842,2.229270513593838,BRIGHT,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0059,HAND,FAIR_1,245.0,232.0,210.0,6.7548700561612645,7.054817172876349,6.269953655614177,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0475,HAND,FAIR_1,247.0,223.0,211.0,8.295471464791511,8.04300656914608,5.506567584621725,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0061,FACE,FAIR_2,244.0,218.0,206.0,4.001039030224314,3.268180163919524,2.3536957069214393,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0357,FACE,FAIR_3,229.0,207.0,186.0,3.342297908212154,2.395921466099353,3.0058287697651864,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0248,FACE,FAIR_2,242.0,223.0,201.0,2.0322704896291572,3.255939875580114,1.8777582787600455,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0253,HAND,FAIR_3,222.0,212.0,185.0,7.687488610651998,7.585028957708744,6.094361956335982,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0022,HAND,FAIR_3,219.0,201.0,192.0,8.32878016837276,6.950360205066057,5.434427579806276,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0314,HAND,FAIR_2,235.0,213.0,192.0,9.400027253991173,7.101547092081707,5.162756711631294,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0460,HAND,FAIR_3,222.0,214.0,192.0,8.305529977258564,6.0572828296342225,5.861331006691583,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0161,HAND,FAIR_1,248.0,227.0,213.0,7.539831562445627,6.436682553217997,6.095710522125383,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0277,HAND,FAIR_3,223.0,213.0,183.0,6.447621908748409,10.446272359110587,5.09595989695467,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0456,FACE,FAIR_1,253.0,225.0,209.0,2.8939818272823055,2.713321920943347,1.1900521767373995,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0192,HAND,FAIR_1,239.0,232.0,211.0,7.745448386468627,5.908264332555378,5.5287317974521635,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0386,HAND,FAIR_1,248.0,232.0,214.0,6.647813097387737,7.584827073437758,4.749047502380497,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0306,FACE,FAIR_1,251.0,230.0,214.0,3.8033703081599732,2.8031308140149336,2.612660851143385,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0414,HAND,FAIR_3,215.0,203.0,191.0,8.673454742421729,6.886904007666267,6.944970126371116,DIM,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0492,HAND,FAIR_2,228.0,220.0,192.0,9.026470644520968,8.422840592761949,6.27699744350419,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0344,HAND,FAIR_3,216.0,212.0,196.0,6.978932113400921,8.288905100087543,5.5386803952841595,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0270,FACE,FAIR_2,246.0,216.0,205.0,3.396138704246324,1.9604333326626522,1.5411732236999183,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0309,HAND,FAIR_2,228.0,222.0,199.0,8.752489001869519,9.544580590082084,4.014104743043932,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0162,FACE,FAIR_3,229.0,206.0,191.0,3.217434652682745,3.205200393500885,2.724822566439586,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0131,HAND,FAIR_1,242.0,225.0,201.0,7.555348580782244,8.258591970902366,4.939300616043666,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0164,FACE,FAIR_1,247.0,227.0,206.0,3.2368276776480935,2.254246732531399,2.597067855710444,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0372,FACE,FAIR_2,248.0,216.0,206.0,3.481730461897011,2.753263544493304,2.2337377483544323,BRIGHT,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0100,HAND,FAIR_1,244.0,233.0,205.0,6.8417041731272255,7.422049292842992,6.777725436315718,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0373,HAND,FAIR_3,225.0,200.0,190.0,8.457815852083561,8.199337646063546,5.376642466870459,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0088,HAND,FAIR_2,229.0,219.0,204.0,7.8122733333452175,8.744164754041078,7.287002925408317,DIM,"Terang, terbakar",Hand washing required
SKIN_HAND_0459,HAND,FAIR_2,233.0,223.0,206.0,6.475868126890777,6.374060550490506,5.586221906992528,DIM,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0331,HAND,FAIR_3,221.0,212.0,189.0,9.150470309173151,7.9591025684429075,7.649708062787424,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0215,HAND,FAIR_1,240.0,234.0,211.0,8.308090780219521,6.557590818737324,6.62062191481854,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0467,HAND,FAIR_2,231.0,214.0,191.0,8.217051466197944,5.71343842965,4.885549161597995,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_HAND_0122,HAND,FAIR_2,237.0,213.0,193.0,6.832236788365211,6.673220409006423,5.252640475718561,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_FACE_0115,FACE,FAIR_3,239.0,207.0,186.0,2.5881266707628754,2.625512002733118,2.7082841623052345,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0021,HAND,FAIR_3,230.0,207.0,195.0,7.998180917905792,7.220282579311262,5.037830418526605,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0201,FACE,FAIR_3,230.0,217.0,190.0,3.4249911498150833,2.508953522580115,2.4480562877176486,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0072,HAND,FAIR_2,230.0,215.0,196.0,8.61435601047402,6.742443826933902,5.158005247833002,DIM,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0107,HAND,FAIR_3,223.0,205.0,188.0,8.782643641756087,6.629798123177754,6.791660435989363,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0271,HAND,FAIR_3,220.0,204.0,190.0,7.8429345790343215,7.297457841072672,5.491030166087541,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0361,FACE,FAIR_2,245.0,223.0,200.0,2.902394826748214,2.2801764450544626,2.5512653285553553,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0436,HAND,FAIR_3,223.0,205.0,192.0,7.34989410578828,5.835353212883335,6.672058076983058,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0103,HAND,FAIR_2,240.0,213.0,197.0,6.388132356015496,6.228893626660881,6.468512535033762,DIM,"Terang, terbakar",Proper hygenic practice observed
